Spot_id,Lng,Lat
B5095,121.405098,31.052685
B5096,121.357124,31.317562
B5099,121.400627,31.149275
B5101,121.512619,30.896898
B5111,121.379311,31.197393
B5114,121.291191,31.170481
B5136,121.451546,31.255215
B5145,121.45195,31.314167
B5151,121.45417,31.230167
B5154,121.365318,31.242458
B5169,121.175369,31.176346
B5176,121.605415,31.071886
B5192,121.509766,31.163679
B5198,121.49601,31.173147
B5210,121.465248,31.305975
B5215,121.258644,31.105995
B5228,121.480881,31.095446
B5234,121.333801,30.751953
B5238,121.200935,31.016613
B5243,121.445465,31.134258
B5274,121.650429,31.588411
B5278,121.227531,30.937016
B5291,121.223541,31.03047
B5299,121.470009,31.262484
B5310,121.338341,31.159182
B5312,121.184563,31.30773
B5334,121.246132,31.275696
B5344,121.221718,31.444143
B5345,121.448875,31.181274
B5348,121.718208,31.225748
B5358,121.073631,30.902655
B5360,121.226143,31.268757
B5364,121.571732,31.117552
B5371,121.324684,31.232132
B5375,121.37529,31.167431
B5384,121.607208,31.223421
B5392,121.168762,31.369848
B5397,121.452309,31.369835
B5400,121.470024,31.220242
B5405,121.846687,30.967491
B5412,121.248779,31.403347
B5425,121.265327,31.370308
B5429,121.465408,31.051231
B5432,121.331108,30.977123
B5434,121.169365,31.116888
B5437,121.397285,31.216139
B5442,121.428093,31.230795
B5444,121.541389,31.233635
B5445,121.521294,31.339417
B5454,121.387054,31.191248
B5455,121.012199,30.85
B5461,121.460716,31.313166
B5467,121.107513,31.137062
B5491,121.507637,31.265614
B5506,121.46933,31.68224
B5507,121.456772,31.152306
B5508,121.150909,31.156086
B5520,121.40345,31.228634
B5525,121.385017,31.088961
B5529,121.232529,31.184097
B5535,121.454468,31.395409
B5540,121.06189,30.867203
B5541,121.411293,31.014946
B5551,121.442467,31.191021
B5553,121.335182,31.439766
B5566,121.381783,31.205717
B5567,121.371681,30.766466
B5569,121.425987,31.277294
B5582,121.560104,31.226028
B5603,121.191727,31.012049
B5610,121.600418,31.282017
B5616,121.519714,31.278975
B5620,121.577942,31.260328
B5621,121.688004,30.917612
B5633,121.32843,31.128883
B5647,121.277458,31.154602
B5651,121.396637,31.213942
B5660,121.224899,31.780186
B5662,121.43103,31.196556
B5669,121.295998,31.194841
B5686,121.597984,31.061676
B5691,121.765198,31.042862
B5703,121.495529,31.389246
B5728,121.179153,31.037468
B5748,121.5616,31.212328
B5763,121.400139,31.445093
B5795,121.552704,31.248779
B5797,121.155594,31.38538
B5798,121.232849,31.461384
B5803,121.199356,30.989206
B5805,121.201477,31.138811
B5815,121.16658,30.821833
B5818,121.123024,31.158638
B5829,121.474876,31.368204
B5830,121.439384,31.170477
B5840,121.486649,31.201527
B5847,121.357574,30.741734
B5853,121.329193,31.244963
B5855,121.483818,31.089075
B5865,121.191872,30.927765
B5875,121.404526,30.903179
B5884,121.455467,30.791737
B5889,121.358772,31.102995
B5890,121.445747,31.218967
B5901,121.617638,31.143869
B5920,121.169739,31.203579
B5957,121.453888,31.198795
B5959,121.498657,31.138361
B5969,121.449722,31.11467
B5976,121.536247,31.263136
B5981,121.432594,31.140476
B5982,121.68763,30.925566
B5983,121.371788,30.993019
B5987,121.355026,30.720402
B6004,121.750633,31.493502
B6018,121.72261,31.239473
B6019,121.607193,31.299313
B6022,121.090233,31.15918
B6026,121.102165,31.115686
B6028,121.455391,31.218588
B6034,121.223618,31.2449
B6042,121.187225,30.98069
B6051,121.452286,31.141514
B6061,121.532349,31.191082
B6063,121.723763,31.375465
B6080,121.592064,31.327497
B6133,121.446449,31.211697
B6136,121.348122,30.75499
B6138,121.556023,31.289707
B6144,121.551521,31.294476
B6145,121.37365,31.086605
B6149,121.400414,31.206366
B6150,121.495407,31.284454
B6154,121.409782,31.236452
B6155,121.332169,31.130135
B6160,121.53717,31.382727
B6164,121.07328,31.112356
B6175,121.427116,31.184063
B6184,121.583199,31.23851
B6192,121.531578,31.028027
B6199,121.218681,31.304556
B6201,121.067062,30.928286
B6202,121.510269,31.144442
B6206,121.340897,31.265339
B6223,121.051247,31.073063
B6224,121.380272,31.102566
B6234,121.465881,30.885614
B6254,121.52668,31.372818
B6265,121.578384,31.242838
B6283,121.439751,30.925261
B6295,121.26017,30.93998
B6300,121.400963,31.23646
B6302,121.21965,31.236788
B6319,121.519287,31.182505
B6324,121.661247,31.298124
B6325,121.816582,31.023405
B6326,121.486984,31.076675
B6331,121.339226,31.416334
B6338,121.473892,31.26804
B6342,121.315216,31.247807
B6345,121.365479,31.174086
B6347,121.584923,30.922531
B6350,121.61393,31.301012
B6353,121.424797,31.017536
B6363,121.234322,31.197475
B6369,121.325821,31.263538
B6378,121.378677,31.106966
B6381,121.333031,31.417768
B6382,121.70031,31.258781
B6389,121.055397,30.92045
B6401,121.505066,31.336073
B6409,121.210335,31.032499
B6412,121.485245,30.953157
B6424,121.422089,31.280352
B6437,121.481773,31.210463
B6454,121.437004,31.628803
B6455,121.608612,31.277615
B6463,121.35907,31.639017
B6495,121.420509,31.117519
B6508,121.134392,31.154119
B6513,121.317833,30.938778
B6516,121.88559,30.894617
B6522,121.189674,30.900808
B6524,121.766296,31.146122
B6535,121.494301,31.166246
B6537,121.878906,30.931347
B6544,121.754356,31.378042
B6557,121.487862,31.23366
B6558,121.205811,31.007774
B6561,121.524658,31.308685
B6576,121.35466,31.019157
B6586,121.564148,31.058901
B6594,121.758881,31.528326
B6598,121.366463,31.237625
B6600,121.310394,31.298162
B6604,121.382652,31.253052
B6607,121.447426,31.262199
B6617,121.413689,31.113836
B6624,121.424034,31.161381
B6628,121.763512,31.182489
B6653,121.493477,31.093363
B6662,121.452301,31.365471
B6666,121.762093,31.050329
B6671,121.262093,31.232252
B6673,121.251869,31.105822
B6682,121.487083,31.213717
B6683,121.534164,31.291533
B6699,121.355858,31.21558
B6710,121.378365,31.324528
B6716,121.78231,30.988621
B6725,121.422882,31.655821
B6733,121.34568,31.301956
B6737,121.572044,31.139341
B6741,121.055244,31.084486
B6744,121.23996,30.829819
B6756,121.429451,31.005888
B6759,121.526512,31.079374
B6797,121.224854,31.00592
B6798,121.44458,30.79216
B6802,121.417328,31.106144
B6818,121.115562,31.126947
B6819,121.277054,31.387936
B6827,121.374886,31.311842
B6843,121.306595,31.327278
B6849,121.405426,31.217213
B6851,121.356125,30.950865
B6860,121.436935,31.165895
B6867,121.548752,30.963083
B6871,121.229767,31.245033
B6884,121.471535,30.896959
B6888,121.493889,30.955685
B6900,121.54586,31.067781
B6902,121.244263,31.37747
B6910,121.429482,31.087328
B6912,121.38578,31.151102
B6916,121.17318,31.020992
B6920,121.487999,31.00565
B6928,121.348892,31.296806
B6934,121.678925,31.234802
B6989,121.764961,31.118685
B6992,121.699547,31.198959
B7011,121.563461,30.887402
B7023,121.742134,31.539221
B7024,121.224899,31.112864
B7028,121.207619,31.224056
B7029,121.328728,31.290195
B7050,121.503906,31.150488
B7054,121.369209,31.209099
B7067,121.405525,31.19553
B7074,121.196053,31.050076
B7078,121.69664,31.187922
B7085,121.21122,31.08732
B7098,121.440292,31.131771
B7102,121.584137,31.342375
B7110,121.414536,31.637682
B7115,121.112915,31.360395
B7119,121.65519,31.29215
B7125,121.491608,31.201946
B7128,121.831078,31.469183
B7129,121.416885,31.136379
B7149,121.495361,31.143526
B7157,121.404892,31.234177
B7161,121.671951,31.210777
B7162,121.146751,31.268499
B7170,121.250893,31.26786
B7178,121.697105,31.270267
B7179,121.529091,31.105562
B7183,121.370621,31.388399
B7194,121.433823,31.365381
B7203,121.461586,31.201269
B7205,121.396248,30.798685
B7209,120.882477,31.107815
B7212,121.158195,31.023058
B7219,121.490822,31.16861
B7224,121.501862,30.872049
B7230,121.704445,31.045486
B7234,121.527412,31.234859
B7236,121.638756,31.189043
B7237,121.320786,31.678806
B7242,121.391914,31.3564
B7245,121.458107,31.259287
B7269,121.286362,31.161493
B7288,121.486504,30.99295
B7289,121.406189,31.122349
B7301,121.742928,31.142191
B7305,121.599144,31.260433
B7322,121.626724,31.139389
B7324,121.619904,31.292809
B7334,121.417465,31.036633
B7344,121.38961,31.066307
B7352,121.284744,31.202501
B7361,121.835907,31.062004
B7365,121.393211,31.209805
B7372,121.241341,31.363598
B7404,121.260277,31.399515
B7405,121.459396,31.187815
B7414,121.117332,30.894899
B7421,121.078659,31.26333
B7431,121.384064,30.772539
B7434,121.661476,31.206059
B7440,121.432327,31.36116
B7446,121.30439,31.227646
B7454,121.426598,31.02845
B7462,121.481033,31.171438
B7470,121.556557,31.119965
B7475,121.478195,30.844818
B7481,121.442024,31.367699
B7486,121.625633,31.175451
B7490,121.667419,31.190252
B7496,121.491516,31.637596
B7510,121.703903,31.20015
B7515,121.460518,31.306194
B7520,121.394241,31.15217
B7529,121.783409,31.099594
B7532,121.458855,30.916832
B7537,121.010353,30.888329
B7541,121.680542,31.035894
B7546,121.445396,30.983335
B7551,121.461006,30.90769
B7553,121.306129,31.137121
B7556,121.786674,31.056616
B7576,121.316414,31.050436
B7599,121.351555,31.393661
B7612,121.097145,31.141937
B7623,121.631187,31.122484
B7642,121.750259,31.228226
B7671,121.43956,31.215395
B7675,121.739265,30.946281
B7681,121.375389,31.204317
B7683,121.483803,31.32225
B7688,121.536247,31.28524
B7691,121.341492,31.12126
B7703,121.337013,30.843828
B7729,121.77327,31.118502
B7733,121.544266,30.971987
B7734,121.425186,31.61968
B7742,121.550476,31.23909
B7768,121.290154,31.242065
B7769,121.417984,31.142471
B7779,121.236977,31.026302
B7780,121.449936,31.13039
B7784,121.531181,31.159681
B7785,121.581581,31.233711
B7789,121.708435,31.59004
B7801,121.590553,31.340115
B7813,121.187012,31.045637
B7825,121.41111,31.156364
B7827,121.628235,31.316202
B7828,121.156754,31.034056
B7830,121.486092,31.221647
B7832,121.425804,31.263481
B7845,121.634514,31.204229
B7848,121.354568,31.283852
B7852,121.749084,31.119093
B7859,121.506805,31.306437
B7861,121.441643,31.227043
B7870,121.451912,31.195988
B7889,121.125824,31.180658
B7891,121.428123,31.272934
B7903,121.507942,31.157646
B7907,121.332283,31.411406
B7913,121.62616,31.273434
B7917,121.593086,31.346502
B7925,121.526215,31.266251
B7939,121.575294,31.257811
B7947,121.482101,31.290705
B7952,121.746658,31.210806
B7964,121.707336,30.941034
B7982,121.427444,31.132767
B7994,121.248466,31.352451
B7995,121.44249,30.911139
B8015,121.363831,31.260372
B8018,121.490562,31.311333
B8024,121.493546,31.211761
B8029,121.48851,31.160259
B8051,121.764183,31.110697
B8052,121.38282,31.05015
B8054,121.688721,31.19071
B8067,121.594704,31.061251
B8073,121.295044,31.273497
B8076,121.142532,30.889652
B8087,121.297272,31.290228
B8091,121.251488,31.472256
B8098,121.739334,31.123457
B8111,121.398048,31.109388
B8129,121.455002,31.077999
B8141,121.492645,31.20435
B8142,121.532166,31.129889
B8148,121.565346,31.251041
B8149,121.526505,31.184837
B8159,121.476204,31.09786
B8166,121.386475,31.371885
B8180,121.502335,31.134117
B8181,121.254471,31.406517
B8188,121.458191,31.395195
B8193,121.39817,31.285009
B8195,121.33831,30.754671
B8198,121.385765,31.15519
B8213,121.473999,31.199409
B8214,121.295708,30.939276
B8215,121.738525,31.222235
B8234,121.39386,31.624399
B8247,121.793739,30.907421
B8255,121.449303,31.313679
B8260,121.443787,31.298174
B8279,121.52903,31.254631
B8287,121.879417,31.006313
B8289,121.522507,31.224745
B8300,121.479523,30.910549
B8313,121.1745,31.226208
B8330,121.395386,30.904909
B8333,121.393227,31.197964
B8335,121.40049,31.000784
B8336,121.520859,31.235523
B8342,121.464935,31.251312
B8396,121.430283,31.32938
B8407,121.380684,31.08
B8419,121.557892,31.252481
B8423,121.334404,31.124748
B8429,121.441757,31.240906
B8433,121.137466,31.206909
B8441,121.371902,31.186798
B8446,121.494667,31.010582
B8455,121.515991,31.195845
B8465,121.466164,31.260201
B8472,121.475906,31.213642
B8507,121.509453,31.137829
B8508,121.428703,31.024008
B8509,121.460625,31.042776
B8531,121.429031,31.183842
B8532,121.384148,31.131227
B8535,121.576118,31.553082
B8547,121.353973,30.733479
B8551,121.361984,31.241449
B8555,121.518417,31.07259
B8570,121.470917,31.200914
B8589,121.253792,31.394997
B8597,121.12059,31.033319
B8602,121.457558,30.868885
B8623,121.486656,31.255388
B8643,121.428619,31.187599
B8644,121.3386,31.382391
B8650,121.56768,31.153482
B8660,121.341415,31.147696
B8661,121.552872,31.15082
B8670,121.460892,31.27532
B8672,121.504776,30.906227
B8709,121.489067,30.835438
B8725,121.495956,31.385498
B8727,121.376541,31.093948
B8736,121.183052,31.022751
B8739,121.450928,31.273314
B8745,121.382378,31.15188
B8747,121.631218,31.31213
B8763,121.608994,31.079515
B8769,121.359573,31.079767
B8773,121.483253,31.244289
B8775,121.320679,31.066696
B8778,121.54493,31.367712
B8786,121.582138,31.166624
B8789,121.432083,31.010756
B8791,121.354126,31.13711
B8798,121.814026,31.501518
B8801,121.471947,31.324343
B8802,121.593246,31.02247
B8806,121.38047,31.39102
B8816,121.421295,31.330265
B8834,121.519592,31.038336
B8839,121.291321,31.097729
B8848,121.419006,31.198606
B8854,121.412483,31.283337
B8855,121.442688,31.264061
B8857,121.048645,31.036133
B8870,121.527252,31.300779
B8880,121.478645,31.304539
B8881,121.374237,31.125828
B8895,121.626175,31.264183
B8902,121.532791,31.120958
B8912,121.141151,31.159735
B8922,121.563858,30.843037
B8924,121.404915,31.067642
B8925,121.015709,30.896339
B8929,121.535416,31.042059
B8931,121.413734,31.168032
B8952,121.226868,31.771637
B8953,121.417969,31.003456
B8968,121.474609,31.342852
B8977,121.522575,31.109295
B8982,121.822159,31.038473
B8988,121.470589,30.969154
B8994,121.247726,31.365269
B9003,121.434364,31.176472
B9013,121.60331,31.173262
B9026,121.292213,30.951809
B9027,121.446213,31.335796
B9046,121.317276,31.276655
B9059,121.32338,31.247971
B9066,121.694107,31.039555
B9068,121.450676,31.241461
B9071,121.085571,31.126539
B9073,121.095421,31.139782
B9078,121.335625,30.737844
B9083,121.509773,31.268808
B9098,121.478867,31.312281
B9104,121.437355,31.266094
B9106,121.59832,31.566345
B9113,121.375458,31.045527
B9121,121.513611,31.261225
B9124,121.782349,30.908157
B9144,121.58902,31.276848
B9148,121.229652,31.20141
B9152,121.447899,31.690634
B9157,121.433487,31.242945
B9163,121.121147,31.165285
B9165,121.463356,30.906734
B9169,121.315666,31.1527
B9176,121.49295,31.401693
B9178,121.656212,31.199409
B9183,121.60733,31.245426
B0006,121.288155,31.175442
B9210,121.57589,31.294407
B0007,121.243378,31.421846
B0015,121.372391,31.084293
B0017,121.306587,31.245232
B0024,121.235016,31.004278
B0029,121.108665,31.150671
B0067,121.369736,31.18305
B0068,121.194504,30.786886
B0071,121.337837,31.323324
B0072,121.179077,31.177864
B0082,121.276199,30.765242
B0086,121.218948,31.257872
B0103,121.150864,31.381001
B0106,121.344292,30.719086
B0115,121.415024,31.356159
B0180,121.150452,31.253366
B0186,121.446701,31.188372
B0188,121.386681,31.188625
B0191,121.311562,31.490551
B0198,121.325607,31.127438
B0215,121.360214,31.206779
B0258,121.745003,31.356138
B0273,121.139809,30.814514
B0286,121.398865,31.202801
B0354,121.659286,31.097521
B0370,121.488052,30.878273
B0398,121.320808,31.168657
B0400,121.190529,31.215021
B0402,121.120918,31.151068
B0415,121.246254,31.339018
B0422,121.393143,31.060631
B0429,121.459541,31.31772
B0434,121.506325,31.07621
B0467,121.759377,31.046934
B0473,121.352356,31.246447
B0474,121.452003,30.99695
B0506,121.670036,31.192202
B0511,121.563957,31.078726
B0522,121.562706,31.156713
B0528,121.138039,30.956289
B0533,121.186676,31.036242
B0552,121.39608,31.786873
B0556,121.32972,31.287205
B0560,121.753822,31.216417
B0569,121.690598,31.214413
B0585,121.541756,31.208652
B0586,121.312477,31.043322
B0593,121.746834,31.027269
B0610,121.937454,30.890602
B0622,121.035873,31.135059
B0637,121.427116,31.28651
B0640,121.470024,30.829342
B0649,121.317886,31.32189
B0672,121.160431,30.887875
B0689,121.435829,31.146339
B0697,121.353218,31.153957
B0711,121.445633,31.18552
B0712,121.542648,30.872509
B0718,121.586075,31.338705
B0724,121.742775,31.128635
B0726,121.251869,31.407104
B0728,121.809364,31.465124
B0729,121.452927,31.274803
B0776,121.172615,30.945112
B0777,121.231445,31.453762
B0786,120.899727,31.089663
B0787,121.350121,31.40172
B0815,121.634125,31.277815
B0817,121.542023,30.927368
B0819,121.221313,31.287388
B0822,121.035248,30.901306
B0825,121.242668,31.061296
B0842,121.446701,31.339052
B0845,121.661041,31.047169
B0856,121.400604,31.174877
B0876,121.189278,30.893564
B0887,121.528511,31.325865
B0899,121.719414,31.393509
B0905,121.334358,31.254662
B0919,121.672806,31.415308
B0934,121.452171,31.749403
B0945,121.408669,31.620125
B0953,121.544044,31.185339
B0979,121.53656,31.143171
B0997,121.132851,30.936131
B1014,121.223747,31.009689
B1032,121.414116,31.014269
B1034,121.023247,31.094833
B1038,121.462151,31.062349
B1042,121.555344,30.839046
B1052,121.260178,31.248444
B1057,121.88501,31.01359
B1070,121.415123,31.282135
B1074,121.54599,31.041086
B1078,121.444244,31.23921
B1098,121.396957,31.081804
B1108,121.155647,31.306665
B1110,121.435791,31.161961
B1120,121.62149,31.608349
B1128,121.587044,31.324717
B1135,121.450233,31.200565
B1141,121.162552,31.374336
B1147,121.709503,31.096117
B1152,121.755768,30.97213
B1177,121.737427,31.157478
B1184,121.459152,31.25458
B1185,121.430634,31.194372
B1188,121.704506,30.93388
B1190,121.883644,30.924229
B1191,121.371651,31.213215
B1202,121.584969,31.109173
B1214,121.247307,31.369583
B1217,121.764771,31.037539
B1224,121.417175,31.228573
B1226,121.201973,31.267235
B1233,121.587669,31.20183
B1248,121.456978,31.307863
B1297,121.483543,31.220358
B1309,121.496628,31.140642
B1327,121.63591,31.20203
B1333,121.400787,31.260225
B1342,121.595375,31.019688
B1346,121.442581,31.260792
B1350,121.415764,31.20055
B1353,121.447083,31.017021
B1367,121.777992,31.103069
B1369,121.412888,31.418451
B1381,121.587601,31.256159
B1382,121.343582,31.002489
B1387,121.284294,30.982241
B1407,121.552292,31.2229
B1417,121.5056,31.176189
B1418,121.194069,31.38265
B1427,121.445755,31.178028
B1431,121.174744,30.829067
B1441,121.146965,31.114487
B1447,121.206589,31.320644
B1448,121.320259,31.284163
B1453,121.713188,31.236231
B1463,121.393425,31.340698
B1468,121.2938,31.106934
B1471,121.386955,30.899956
B1474,121.333122,31.450899
B1476,121.246681,31.035418
B1481,121.58709,31.055372
B1489,121.211601,30.788488
B1497,121.725166,31.163759
B1502,121.408279,31.01416
B1517,121.425476,31.328438
B1521,121.134895,31.08725
B1530,121.52224,31.211117
B1543,121.700119,31.020094
B1550,121.765457,31.055614
B1573,121.364815,31.184458
B1574,121.381248,31.240637
B1581,121.163078,31.296999
B1595,121.771812,31.159468
B1598,121.493759,31.405531
B1611,121.446167,31.367071
B1618,121.222916,31.185066
B1640,121.394844,31.216038
B1647,121.744987,31.040022
B1654,121.4739,31.323027
