Order_id,Spot_id,Site_id,Num
F3366,B1502,A037,34
F3367,B1513,A037,33
F3368,B1514,A037,11
F3369,B1616,A037,4
F3370,B1658,A037,20
F3371,B1661,A037,40
F3372,B1692,A037,8
F3373,B1817,A037,58
F3374,B1864,A037,16
F3375,B2107,A037,23
F3376,B2215,A037,77
F3377,B2372,A037,7
F3378,B2417,A037,5
F3379,B2457,A037,8
F3380,B2522,A037,15
F3381,B2568,A037,36
F3382,B2626,A037,38
F3383,B2732,A037,28
F3384,B2749,A037,1
F3385,B2751,A037,37
F3386,B2869,A037,18
F3387,B2937,A037,12
F3388,B2992,A037,38
F3389,B3058,A037,61
F3390,B3114,A037,9
F3391,B3153,A037,67
F3392,B3188,A037,12
F3393,B3241,A037,19
F3394,B3255,A037,56
F3395,B3298,A037,13
F3396,B3312,A037,11
F3397,B3334,A037,25
F3398,B3359,A037,24
F3399,B3453,A037,25
F3400,B3555,A037,42
F3401,B3561,A037,57
F3402,B3598,A037,15
F3403,B3718,A037,10
F3404,B3728,A037,8
F3405,B3755,A037,29
F3406,B3873,A037,15
F3407,B3934,A037,18
F3408,B4130,A037,9
F3409,B4158,A037,34
F3410,B4227,A037,14
F3411,B4233,A037,8
F3412,B4369,A037,41
F3413,B4385,A037,29
F3414,B4417,A037,10
F3415,B4450,A037,14
F3416,B4454,A037,34
F3417,B4456,A037,30
F3418,B4469,A037,23
F3419,B4487,A037,35
F3420,B4542,A037,20
F3421,B4579,A037,8
F3422,B4597,A037,32
F3423,B4642,A037,51
F3424,B4650,A037,54
F3425,B4758,A037,14
F3426,B4763,A037,17
F3427,B4873,A037,64
F3428,B4971,A037,34
F3429,B4985,A037,31
F3430,B5050,A037,7
F3431,B5095,A037,15
F3432,B5122,A037,52
F3433,B5226,A037,13
F3434,B5279,A037,14
F3435,B5433,A037,26
F3436,B5471,A037,9
F3437,B5541,A037,33
F3438,B5585,A037,38
F3439,B5755,A037,32
F3440,B5807,A037,25
F3441,B5811,A037,27
F3442,B5896,A037,11
F3443,B5910,A037,7
F3444,B5924,A037,24
F3445,B5960,A037,27
F3446,B6031,A037,19
F3447,B6062,A037,24
F3448,B6077,A037,18
F3449,B6126,A037,11
F3450,B6146,A037,23
F3451,B6188,A037,7
F3452,B6235,A037,49
F3453,B6241,A037,13
F3454,B6353,A037,32
F3455,B6364,A037,16
F3456,B6397,A037,28
F3457,B6478,A037,12
F3458,B6485,A037,8
F3459,B6642,A037,6
F3460,B6756,A037,10
F3461,B6855,A037,3
F3462,B6907,A037,10
F3463,B6956,A037,4
F3464,B6969,A037,16
F3465,B7035,A037,42
F3466,B7046,A037,12
F3467,B7063,A037,16
F3468,B7095,A037,32
F3469,B7108,A037,3
F3470,B7113,A037,15
F3471,B7177,A037,46
F3472,B7334,A037,24
F3473,B7351,A037,11
F3474,B7454,A037,12
F3475,B7516,A037,23
F3476,B7546,A037,9
F3477,B7628,A037,17
F3478,B7676,A037,6
F3479,B7706,A037,12
F3480,B7720,A037,14
F3481,B7752,A037,4
F3482,B7968,A037,21
F3483,B8036,A037,33
F3484,B8075,A037,8
F3485,B8114,A037,31
F3486,B8153,A037,30
F3487,B8277,A037,5
F3488,B8280,A037,33
F3489,B8353,A037,12
F3490,B8361,A037,11
F3491,B8508,A037,22
F3492,B8515,A037,26
F3493,B8537,A037,12
F3494,B8548,A037,10
F3495,B8612,A037,11
F3496,B8706,A037,33
F3497,B8720,A037,5
F3498,B8755,A037,17
F3499,B8789,A037,15
F3500,B8800,A037,9
F3501,B8939,A037,8
F3502,B8953,A037,35
F3503,B8988,A037,11
F3504,B9020,A037,33
F3505,B9021,A037,3
F3506,B9070,A037,11
F3507,B9195,A037,10
F3508,B0063,A038,8
F3509,B0156,A038,13
F3510,B0157,A038,69
F3511,B0178,A038,1
F3512,B0270,A038,25
F3513,B0348,A038,43
F3514,B0477,A038,29
F3515,B0543,A038,4
F3516,B0688,A038,4
F3517,B0762,A038,8
F3518,B0765,A038,3
F3519,B0817,A038,2
F3520,B0966,A038,12
F3521,B0982,A038,8
F3522,B1025,A038,9
F3523,B1072,A038,9
F3524,B1181,A038,1
F3525,B1188,A038,5
F3526,B1234,A038,13
F3527,B1577,A038,4
F3528,B1682,A038,8
F3529,B1719,A038,8
F3530,B1822,A038,3
F3531,B1966,A038,6
F3532,B1990,A038,9
F3533,B2246,A038,8
F3534,B2282,A038,3
F3535,B2427,A038,2
F3536,B2496,A038,1
F3537,B2500,A038,11
F3538,B2560,A038,22
F3539,B2610,A038,14
F3540,B2669,A038,8
F3541,B2886,A038,36
F3542,B2908,A038,10
F3543,B2991,A038,5
F3544,B3147,A038,8
F3545,B3211,A038,4
F3546,B3272,A038,33
F3547,B3288,A038,42
F3548,B3354,A038,8
F3549,B3361,A038,5
F3550,B3401,A038,11
F3551,B3405,A038,24
F3552,B3554,A038,3
F3553,B3567,A038,31
F3554,B3675,A038,6
F3555,B3738,A038,3
F3556,B3757,A038,1
F3557,B3810,A038,2
F3558,B3952,A038,8
F3559,B4111,A038,9
F3560,B4118,A038,2
F3561,B4131,A038,11
F3562,B4257,A038,13
F3563,B4315,A038,14
F3564,B4437,A038,4
F3565,B4529,A038,11
F3566,B4553,A038,2
F3567,B4590,A038,4
F3568,B4594,A038,3
F3569,B4730,A038,2
F3570,B4874,A038,3
F3571,B4934,A038,8
F3572,B4955,A038,3
F3573,B4972,A038,2
F3574,B5423,A038,2
F3575,B5621,A038,4
F3576,B5832,A038,2
F3577,B5885,A038,13
F3578,B5928,A038,9
F3579,B5982,A038,22
F3580,B6003,A038,1
F3581,B6036,A038,3
F3582,B6115,A038,2
F3583,B6209,A038,15
F3584,B6347,A038,15
F3585,B6566,A038,1
F3586,B6585,A038,3
F3587,B6590,A038,3
F3588,B6650,A038,8
F3589,B6677,A038,5
F3590,B6700,A038,3
F3591,B6711,A038,3
F3592,B6721,A038,5
F3593,B6805,A038,8
F3594,B6867,A038,4
F3595,B6942,A038,2
F3596,B6974,A038,7
F3597,B7011,A038,5
F3598,B7244,A038,8
F3599,B7355,A038,10
F3600,B7381,A038,12
F3601,B7748,A038,6
F3602,B7881,A038,10
F3603,B7883,A038,1
F3604,B7964,A038,5
F3605,B8243,A038,2
F3606,B8444,A038,1
F3607,B8596,A038,8
F3608,B8598,A038,1
F3609,B8637,A038,3
F3610,B8678,A038,2
F3611,B8922,A038,1
F3612,B8933,A038,19
F3613,B8992,A038,6
F3614,B9000,A038,2
F3615,B9114,A038,1
F3616,B9136,A038,2
F3617,B0015,A039,18
F3618,B0394,A039,51
F3619,B0455,A039,31
F3620,B0475,A039,41
F3621,B0642,A039,55
F3622,B0784,A039,33
F3623,B0909,A039,36
F3624,B1173,A039,28
F3625,B1782,A039,29
F3626,B2722,A039,10
F3627,B2824,A039,25
F3628,B2914,A039,28
F3629,B3335,A039,72
F3630,B3783,A039,37
F3631,B3794,A039,23
F3632,B4146,A039,48
F3633,B4534,A039,33
F3634,B4628,A039,20
F3635,B4801,A039,4
F3636,B5341,A039,43
F3637,B5573,A039,35
F3638,B5786,A039,30
F3639,B6124,A039,6
F3640,B6145,A039,31
F3641,B6224,A039,20
F3642,B6276,A039,42
F3643,B6279,A039,72
F3644,B6378,A039,70
F3645,B6399,A039,22
F3646,B6540,A039,14
F3647,B6631,A039,35
F3648,B6655,A039,43
F3649,B6826,A039,16
F3650,B6835,A039,35
F3651,B7385,A039,9
F3652,B7927,A039,10
F3653,B8068,A039,21
F3654,B8276,A039,8
F3655,B8341,A039,12
F3656,B8430,A039,29
F3657,B8727,A039,29
F3658,B8769,A039,10
F3659,B9139,A039,36
F3660,B0023,A040,45
F3661,B0391,A040,24
F3662,B0426,A040,38
F3663,B0901,A040,18
F3664,B0933,A040,57
F3665,B1031,A040,24
F3666,B1239,A040,38
F3667,B1276,A040,41
F3668,B1335,A040,34
F3669,B1726,A040,50
F3670,B1815,A040,13
F3671,B1916,A040,66
F3672,B2303,A040,33
F3673,B2401,A040,48
F3674,B2535,A040,43
F3675,B2797,A040,49
F3676,B2883,A040,57
F3677,B3151,A040,47
F3678,B3578,A040,59
F3679,B3622,A040,37
F3680,B4016,A040,43
F3681,B4527,A040,73
F3682,B4613,A040,57
F3683,B4668,A040,57
F3684,B4727,A040,45
F3685,B5045,A040,44
F3686,B5408,A040,45
F3687,B5491,A040,46
F3688,B5646,A040,42
F3689,B5864,A040,44
F3690,B5871,A040,44
F3691,B6247,A040,45
F3692,B6261,A040,64
F3693,B6359,A040,68
F3694,B6664,A040,75
F3695,B7447,A040,45
F3696,B7731,A040,43
F3697,B7855,A040,22
F3698,B7925,A040,74
F3699,B7957,A040,40
F3700,B7997,A040,52
F3701,B8124,A040,31
F3702,B8381,A040,36
F3703,B8667,A040,25
F3704,B8761,A040,38
F3705,B9083,A040,46
F3706,B9121,A040,28
F3707,B0065,A041,56
F3708,B0077,A041,54
F3709,B0292,A041,33
F3710,B0333,A041,40
F3711,B0580,A041,43
F3712,B0667,A041,44
F3713,B0772,A041,51
F3714,B1022,A041,33
F3715,B1583,A041,49
F3716,B1918,A041,79
F3717,B1920,A041,73
F3718,B2129,A041,52
F3719,B2325,A041,53
F3720,B2451,A041,42
F3721,B2567,A041,12
F3722,B2754,A041,25
F3723,B2776,A041,32
F3724,B2808,A041,48
F3725,B2900,A041,64
F3726,B3263,A041,64
F3727,B3296,A041,54
F3728,B3332,A041,39
F3729,B3343,A041,84
F3730,B3400,A041,53
F3731,B3725,A041,47
F3732,B3882,A041,19
F3733,B4355,A041,47
F3734,B4367,A041,28
F3735,B4600,A041,29
F3736,B4769,A041,35
F3737,B4776,A041,31
F3738,B4942,A041,59
F3739,B5296,A041,34
F3740,B5351,A041,33
F3741,B5391,A041,55
F3742,B5552,A041,67
F3743,B5759,A041,46
F3744,B6172,A041,56
F3745,B6263,A041,8
F3746,B6305,A041,44
F3747,B6603,A041,12
F3748,B6682,A041,68
F3749,B6684,A041,39
F3750,B6789,A041,40
F3751,B6858,A041,44
F3752,B7076,A041,42
F3753,B7125,A041,28
F3754,B7509,A041,61
F3755,B8024,A041,35
F3756,B8115,A041,17
F3757,B8141,A041,45
F3758,B8455,A041,62
F3759,B8545,A041,25
F3760,B0022,A042,29
F3761,B0463,A042,17
F3762,B0508,A042,23
F3763,B0532,A042,26
F3764,B0653,A042,13
F3765,B0687,A042,55
F3766,B1027,A042,54
F3767,B1069,A042,36
F3768,B1137,A042,14
F3769,B1404,A042,58
F3770,B1507,A042,44
F3771,B1533,A042,50
F3772,B1563,A042,11
F3773,B1715,A042,79
F3774,B1942,A042,4
F3775,B1962,A042,58
F3776,B1975,A042,6
F3777,B2201,A042,59
F3778,B2271,A042,77
F3779,B2442,A042,60
F3780,B2615,A042,56
F3781,B2677,A042,57
F3782,B2699,A042,77
F3783,B2870,A042,10
F3784,B2901,A042,14
F3785,B3088,A042,65
F3786,B3107,A042,15
F3787,B3176,A042,40
F3788,B3193,A042,46
F3789,B3224,A042,33
F3790,B3404,A042,49
F3791,B3623,A042,55
F3792,B3653,A042,8
F3793,B3811,A042,34
F3794,B4297,A042,59
F3795,B4561,A042,56
F3796,B4702,A042,38
F3797,B4848,A042,39
F3798,B4850,A042,62
F3799,B4970,A042,49
F3800,B4990,A042,6
F3801,B5007,A042,48
F3802,B5027,A042,36
F3803,B5306,A042,11
F3804,B5464,A042,40
F3805,B5575,A042,8
F3806,B5622,A042,36
F3807,B5653,A042,47
F3808,B5947,A042,54
F3809,B5968,A042,12
F3810,B6065,A042,45
F3811,B6239,A042,21
F3812,B6840,A042,24
F3813,B6897,A042,47
F3814,B6915,A042,52
F3815,B7083,A042,41
F3816,B7102,A042,44
F3817,B7147,A042,21
F3818,B7335,A042,40
F3819,B7435,A042,4
F3820,B7627,A042,53
F3821,B7690,A042,53
F3822,B7777,A042,29
F3823,B8222,A042,34
F3824,B8312,A042,13
F3825,B8339,A042,33
F3826,B8536,A042,31
F3827,B8821,A042,7
F3828,B8900,A042,9
F3829,B9103,A042,35
F3830,B9185,A042,4
F3831,B0161,A043,44
F3832,B0386,A043,58
F3833,B0505,A043,32
F3834,B0807,A043,40
F3835,B0929,A043,34
F3836,B0996,A043,51
F3837,B1060,A043,93
F3838,B1070,A043,49
F3839,B1164,A043,38
F3840,B1501,A043,27
F3841,B1710,A043,26
F3842,B1729,A043,58
F3843,B1823,A043,65
F3844,B1836,A043,42
F3845,B2166,A043,42
F3846,B2181,A043,49
F3847,B2409,A043,16
F3848,B2473,A043,66
F3849,B2603,A043,38
F3850,B2712,A043,47
F3851,B2766,A043,73
F3852,B2773,A043,57
F3853,B2898,A043,61
F3854,B2941,A043,49
F3855,B3003,A043,35
F3856,B3157,A043,32
F3857,B3280,A043,32
F3858,B3313,A043,50
F3859,B3589,A043,46
F3860,B4256,A043,41
F3861,B4275,A043,49
F3862,B4442,A043,41
F3863,B4575,A043,49
F3864,B4744,A043,46
F3865,B4797,A043,33
F3866,B4944,A043,41
F3867,B5059,A043,24
F3868,B5117,A043,44
F3869,B5337,A043,34
F3870,B5488,A043,56
F3871,B5516,A043,36
F3872,B5569,A043,52
F3873,B5702,A043,28
F3874,B5765,A043,44
F3875,B5836,A043,39
F3876,B6055,A043,38
F3877,B6098,A043,37
F3878,B6205,A043,39
F3879,B6264,A043,37
F3880,B6424,A043,38
F3881,B6589,A043,33
F3882,B6679,A043,49
F3883,B6777,A043,44
F3884,B6829,A043,20
F3885,B6850,A043,44
F3886,B6854,A043,17
F3887,B7117,A043,50
F3888,B7276,A043,49
F3889,B7416,A043,59
F3890,B7442,A043,21
F3891,B7472,A043,38
F3892,B7560,A043,45
F3893,B7630,A043,67
F3894,B7689,A043,30
F3895,B7783,A043,20
F3896,B7829,A043,55
F3897,B7832,A043,52
F3898,B7891,A043,28
F3899,B7988,A043,26
F3900,B8039,A043,27
F3901,B8042,A043,42
F3902,B8143,A043,34
F3903,B8208,A043,37
F3904,B8297,A043,26
F3905,B8391,A043,23
F3906,B8576,A043,41
F3907,B8854,A043,38
F3908,B9094,A043,51
F3909,B9130,A043,43
F3910,B0180,A044,5
F3911,B0210,A044,7
F3912,B0630,A044,8
F3913,B0764,A044,8
F3914,B1170,A044,20
F3915,B1262,A044,2
F3916,B1371,A044,7
F3917,B1470,A044,25
F3918,B1766,A044,7
F3919,B1857,A044,12
F3920,B2233,A044,14
F3921,B2881,A044,18
F3922,B3399,A044,10
F3923,B3413,A044,33
F3924,B3441,A044,2
F3925,B3768,A044,3
F3926,B3804,A044,14
F3927,B3899,A044,12
F3928,B3944,A044,27
F3929,B4106,A044,1
F3930,B4122,A044,6
F3931,B4710,A044,10
F3932,B4856,A044,31
F3933,B5003,A044,1
F3934,B5043,A044,3
F3935,B5069,A044,7
F3936,B5241,A044,5
F3937,B5266,A044,3
F3938,B5623,A044,1
F3939,B5693,A044,18
F3940,B6177,A044,1
F3941,B6244,A044,14
F3942,B7162,A044,6
F3943,B7232,A044,7
F3944,B7285,A044,33
F3945,B7421,A044,8
F3946,B7596,A044,4
F3947,B7650,A044,7
F3948,B7849,A044,2
F3949,B8041,A044,3
F3950,B8273,A044,35
F3951,B8613,A044,7
F3952,B8949,A044,14
F3953,B9177,A044,2
F3954,B0040,A045,95
F3955,B0311,A045,37
F3956,B0421,A045,24
F3957,B0602,A045,60
F3958,B0857,A045,39
F3959,B1011,A045,59
F3960,B1224,A045,51
F3961,B1268,A045,26
F3962,B1422,A045,45
F3963,B1640,A045,40
F3964,B1727,A045,33
F3965,B1777,A045,66
F3966,B1804,A045,54
F3967,B1891,A045,38
F3968,B1955,A045,59
F3969,B2109,A045,56
F3970,B2416,A045,15
F3971,B2571,A045,47
F3972,B2713,A045,27
F3973,B2759,A045,57
F3974,B3468,A045,38
F3975,B3693,A045,22
F3976,B3760,A045,32
F3977,B4251,A045,29
F3978,B4404,A045,41
F3979,B4411,A045,19
F3980,B4556,A045,35
F3981,B5047,A045,45
F3982,B5065,A045,57
F3983,B5076,A045,49
F3984,B5129,A045,44
F3985,B5283,A045,50
F3986,B5300,A045,39
F3987,B5318,A045,40
F3988,B5437,A045,47
F3989,B5519,A045,68
F3990,B5520,A045,59
F3991,B5651,A045,84
F3992,B5783,A045,26
F3993,B6143,A045,35
F3994,B6154,A045,52
F3995,B6300,A045,24
F3996,B6506,A045,39
F3997,B6769,A045,15
F3998,B6849,A045,34
F3999,B7157,A045,32
F4000,B7227,A045,41
F4001,B7657,A045,46
F4002,B7794,A045,54
F4003,B7902,A045,25
F4004,B8259,A045,46
F4005,B8797,A045,37
F4006,B8817,A045,27
F4007,B8829,A045,58
F4008,B8843,A045,39
F4009,B0137,A046,40
F4010,B0472,A046,57
F4011,B0548,A046,87
F4012,B0588,A046,52
F4013,B0984,A046,47
F4014,B1168,A046,33
F4015,B1185,A046,39
F4016,B1350,A046,58
F4017,B1400,A046,55
F4018,B1590,A046,68
F4019,B1746,A046,97
F4020,B1912,A046,52
F4021,B2019,A046,72
F4022,B2298,A046,92
F4023,B2375,A046,46
F4024,B2813,A046,39
F4025,B2920,A046,42
F4026,B3048,A046,30
F4027,B3091,A046,46
F4028,B3214,A046,21
F4029,B3412,A046,74
F4030,B3631,A046,54
F4031,B3791,A046,56
F4032,B3835,A046,83
F4033,B4008,A046,43
F4034,B4252,A046,54
F4035,B4445,A046,23
F4036,B4509,A046,65
F4037,B4677,A046,36
F4038,B4707,A046,30
F4039,B5174,A046,59
F4040,B5496,A046,52
F4041,B5551,A046,40
F4042,B5662,A046,46
F4043,B5704,A046,53
F4044,B5732,A046,49
F4045,B5824,A046,22
F4046,B5881,A046,89
F4047,B5954,A046,82
F4048,B6025,A046,36
F4049,B6212,A046,37
F4050,B6481,A046,45
F4051,B7036,A046,40
F4052,B7156,A046,62
F4053,B7413,A046,34
F4054,B7634,A046,34
F4055,B7718,A046,28
F4056,B7858,A046,53
F4057,B8000,A046,93
F4058,B8643,A046,61
F4059,B8702,A046,64
F4060,B8715,A046,19
F4061,B8819,A046,23
F4062,B8848,A046,63
F4063,B0147,A047,13
F4064,B0512,A047,31
F4065,B1058,A047,58
F4066,B1945,A047,56
F4067,B2226,A047,61
F4068,B2623,A047,28
F4069,B3087,A047,30
F4070,B3484,A047,14
F4071,B3970,A047,29
F4072,B4024,A047,23
F4073,B4334,A047,66
F4074,B5104,A047,35
F4075,B5497,A047,24
F4076,B6480,A047,40
F4077,B6699,A047,27
F4078,B7265,A047,58
F4079,B7886,A047,5
F4080,B8173,A047,48
F4081,B0109,A048,64
F4082,B0240,A048,29
F4083,B0473,A048,43
F4084,B0717,A048,29
F4085,B0905,A048,21
F4086,B1150,A048,15
F4087,B1300,A048,31
F4088,B1486,A048,29
F4089,B1555,A048,38
F4090,B1643,A048,9
F4091,B1913,A048,39
F4092,B1947,A048,32
F4093,B2013,A048,36
F4094,B2037,A048,31
F4095,B2243,A048,2
F4096,B2364,A048,15
F4097,B2477,A048,28
F4098,B2685,A048,56
F4099,B3094,A048,27
F4100,B3525,A048,33
F4101,B4396,A048,27
F4102,B4814,A048,52
F4103,B4842,A048,38
F4104,B4931,A048,57
F4105,B4956,A048,55
F4106,B5058,A048,33
F4107,B5262,A048,12
F4108,B5271,A048,11
F4109,B5580,A048,39
F4110,B5634,A048,20
F4111,B6206,A048,14
F4112,B6369,A048,17
F4113,B7275,A048,34
F4114,B7625,A048,31
F4115,B7637,A048,54
F4116,B7709,A048,26
F4117,B7822,A048,42
F4118,B8015,A048,28
F4119,B8047,A048,21
F4120,B8199,A048,32
F4121,B8303,A048,3
F4122,B8546,A048,34
F4123,B8710,A048,20
F4124,B8711,A048,30
F4125,B8721,A048,16
F4126,B8903,A048,23
F4127,B0018,A049,34
F4128,B0057,A049,34
F4129,B0254,A049,18
F4130,B0310,A049,62
F4131,B0639,A049,12
F4132,B0798,A049,38
F4133,B1000,A049,26
F4134,B1438,A049,4
F4135,B1534,A049,10
F4136,B1611,A049,5
F4137,B1624,A049,18
F4138,B1641,A049,24
F4139,B1712,A049,33
F4140,B2216,A049,39
F4141,B2703,A049,25
F4142,B2928,A049,18
F4143,B3186,A049,7
F4144,B3767,A049,41
F4145,B4218,A049,30
F4146,B4332,A049,25
F4147,B4592,A049,20
F4148,B4615,A049,8
F4149,B4619,A049,12
F4150,B4739,A049,23
F4151,B4929,A049,35
F4152,B5304,A049,4
F4153,B5389,A049,15
F4154,B5397,A049,13
F4155,B5535,A049,44
F4156,B5565,A049,6
F4157,B5790,A049,26
F4158,B5829,A049,9
F4159,B5904,A049,27
F4160,B6032,A049,13
F4161,B6237,A049,27
F4162,B6238,A049,20
F4163,B6268,A049,40
F4164,B6387,A049,32
F4165,B6616,A049,34
F4166,B6662,A049,8
F4167,B6729,A049,14
F4168,B7109,A049,5
F4169,B7194,A049,19
F4170,B7246,A049,43
F4171,B7463,A049,34
F4172,B7481,A049,32
F4173,B7747,A049,22
F4174,B7800,A049,7
F4175,B7973,A049,34
F4176,B8188,A049,10
F4177,B8317,A049,23
F4178,B8530,A049,32
F4179,B8771,A049,13
F4180,B8856,A049,11
F4181,B9159,A049,43
F4182,B0105,A050,25
F4183,B0969,A050,23
F4184,B1427,A050,39
F4185,B2199,A050,31
F4186,B2614,A050,36
F4187,B3271,A050,35
F4188,B3474,A050,55
F4189,B4223,A050,51
F4190,B4305,A050,63
F4191,B5345,A050,32
F4192,B5716,A050,43
F4193,B6430,A050,48
F4194,B6780,A050,30
F4195,B7121,A050,25
F4196,B7467,A050,35
F4197,B7763,A050,7
F4198,B8301,A050,32
F4199,B9019,A050,56
F4200,B9181,A050,66
F4201,B0560,A051,4
F4202,B1030,A051,8
F4203,B1314,A051,19
F4204,B1482,A051,10
F4205,B2081,A051,10
F4206,B2120,A051,6
F4207,B2414,A051,15
F4208,B2499,A051,15
F4209,B4089,A051,16
F4210,B5286,A051,6
F4211,B5287,A051,10
F4212,B5406,A051,9
F4213,B6159,A051,7
F4214,B6329,A051,15
F4215,B6667,A051,4
F4216,B6815,A051,6
F4217,B6821,A051,3
F4218,B6878,A051,7
F4219,B6924,A051,3
F4220,B7508,A051,7
F4221,B7539,A051,4
F4222,B7952,A051,10
F4223,B8442,A051,10
F4224,B0196,A052,32
F4225,B0549,A052,50
F4226,B0757,A052,23
F4227,B0978,A052,25
F4228,B1148,A052,47
F4229,B1155,A052,74
F4230,B1537,A052,18
F4231,B1986,A052,65
F4232,B2000,A052,22
F4233,B2009,A052,63
F4234,B2188,A052,77
F4235,B2678,A052,34
F4236,B2793,A052,43
F4237,B3202,A052,60
F4238,B3749,A052,24
F4239,B4014,A052,51
F4240,B4104,A052,22
F4241,B4187,A052,13
F4242,B4458,A052,21
F4243,B4511,A052,50
F4244,B4728,A052,47
F4245,B4936,A052,18
F4246,B4995,A052,9
F4247,B5103,A052,53
F4248,B5375,A052,27
F4249,B5483,A052,30
F4250,B5735,A052,46
F4251,B5823,A052,40
F4252,B5851,A052,23
F4253,B6109,A052,23
F4254,B6228,A052,32
F4255,B6345,A052,41
F4256,B6785,A052,19
F4257,B6822,A052,17
F4258,B6912,A052,51
F4259,B6955,A052,45
F4260,B7165,A052,39
F4261,B7294,A052,31
F4262,B7757,A052,7
F4263,B7943,A052,38
F4264,B8198,A052,24
F4265,B8284,A052,12
F4266,B8745,A052,53
F4267,B9012,A052,11
F4268,B9085,A052,33
F4269,B0126,A053,6
F4270,B0283,A053,14
F4271,B0460,A053,25
F4272,B0493,A053,12
F4273,B0499,A053,15
F4274,B0509,A053,38
F4275,B0649,A053,12
F4276,B0742,A053,10
F4277,B0886,A053,41
F4278,B0961,A053,15
F4279,B1007,A053,53
F4280,B1029,A053,14
F4281,B1064,A053,10
F4282,B1354,A053,20
F4283,B1675,A053,11
F4284,B1820,A053,11
F4285,B2023,A053,15
F4286,B2025,A053,28
F4287,B2043,A053,28
F4288,B2144,A053,10
F4289,B2186,A053,14
F4290,B2221,A053,14
F4291,B2458,A053,13
F4292,B2502,A053,14
F4293,B2544,A053,11
F4294,B2622,A053,21
F4295,B2765,A053,52
F4296,B3180,A053,34
F4297,B3195,A053,15
F4298,B3220,A053,21
F4299,B3576,A053,4
F4300,B3588,A053,42
F4301,B3592,A053,5
F4302,B3599,A053,23
F4303,B3656,A053,11
F4304,B3721,A053,4
F4305,B3758,A053,5
F4306,B3785,A053,11
F4307,B3818,A053,14
F4308,B3967,A053,5
F4309,B4031,A053,19
F4310,B4269,A053,40
F4311,B4273,A053,9
F4312,B4377,A053,7
F4313,B4438,A053,10
F4314,B4443,A053,16
F4315,B4565,A053,3
F4316,B4617,A053,1
F4317,B4675,A053,26
F4318,B4780,A053,11
F4319,B5014,A053,25
F4320,B5015,A053,9
F4321,B5082,A053,22
F4322,B5110,A053,26
F4323,B5116,A053,16
F4324,B5148,A053,9
F4325,B5350,A053,33
F4326,B5386,A053,17
F4327,B5473,A053,6
F4328,B5512,A053,29
F4329,B5536,A053,8
F4330,B5587,A053,13
F4331,B5816,A053,21
F4332,B6011,A053,9
F4333,B6416,A053,9
F4334,B6498,A053,12
F4335,B6580,A053,18
F4336,B6593,A053,11
F4337,B6602,A053,12
F4338,B6680,A053,8
F4339,B6692,A053,21
F4340,B6843,A053,9
F4341,B7184,A053,7
F4342,B7225,A053,20
F4343,B7389,A053,9
F4344,B7441,A053,7
F4345,B7456,A053,7
F4346,B7531,A053,7
F4347,B7586,A053,7
F4348,B7761,A053,12
F4349,B7844,A053,17
F4350,B7992,A053,27
F4351,B8354,A053,13
F4352,B8470,A053,7
F4353,B8644,A053,2
F4354,B8744,A053,5
F4355,B9064,A053,6
F4356,B9065,A053,15
F4357,B0139,A054,55
F4358,B0360,A054,35
F4359,B0379,A054,44
F4360,B0429,A054,36
F4361,B0476,A054,8
F4362,B0748,A054,35
F4363,B0802,A054,43
F4364,B0847,A054,41
F4365,B1015,A054,21
F4366,B1240,A054,45
F4367,B1248,A054,35
F4368,B1412,A054,35
F4369,B1505,A054,40
F4370,B1606,A054,33
F4371,B1654,A054,24
F4372,B1657,A054,26
F4373,B1798,A054,22
F4374,B1987,A054,41
F4375,B2114,A054,93
F4376,B2454,A054,39
F4377,B2539,A054,15
F4378,B2675,A054,18
F4379,B2724,A054,32
F4380,B2820,A054,94
F4381,B2845,A054,21
F4382,B3168,A054,33
F4383,B3223,A054,42
F4384,B3257,A054,49
F4385,B3734,A054,36
F4386,B3745,A054,33
F4387,B3748,A054,18
F4388,B3908,A054,35
F4389,B4023,A054,24
F4390,B4027,A054,37
F4391,B4174,A054,15
F4392,B4178,A054,19
F4393,B4237,A054,50
F4394,B4670,A054,44
F4395,B4735,A054,82
F4396,B4772,A054,58
F4397,B4793,A054,16
F4398,B4836,A054,32
F4399,B5210,A054,39
F4400,B5277,A054,27
F4401,B5424,A054,6
F4402,B5461,A054,34
F4403,B5537,A054,45
F4404,B5607,A054,24
F4405,B5750,A054,34
F4406,B6044,A054,40
F4407,B6304,A054,24
F4408,B6323,A054,32
F4409,B6330,A054,21
F4410,B6587,A054,24
F4411,B6714,A054,25
F4412,B6747,A054,30
F4413,B6787,A054,58
F4414,B6868,A054,36
F4415,B7088,A054,46
F4416,B7186,A054,44
F4417,B7325,A054,42
F4418,B7515,A054,23
F4419,B7554,A054,32
F4420,B7683,A054,41
F4421,B7984,A054,40
F4422,B8018,A054,55
F4423,B8261,A054,46
F4424,B8618,A054,14
F4425,B8628,A054,26
F4426,B8762,A054,57
F4427,B8801,A054,34
F4428,B8804,A054,35
F4429,B8880,A054,28
F4430,B9098,A054,33
F4431,B9145,A054,36
F4432,B0193,A055,75
F4433,B0200,A055,25
F4434,B0634,A055,20
F4435,B0686,A055,32
F4436,B0781,A055,37
F4437,B0844,A055,44
F4438,B0860,A055,54
F4439,B0994,A055,13
F4440,B1613,A055,21
